ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,ESTU_DEDICACIONINTERNET,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_CARACTER,COLE_JORNADA,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_GENERACION-E
AMAZONAS,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,34,44,37,40,43.0,195,03/21/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 3,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,27,33,33,24,27.0,145,11/01/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 2,3 a 4,Educación profesional incompleta,Secundaria (Bachillerato) incompleta,No,Si,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,65,63,52,53,64.0,293,08/01/2002 12:00:00 AM,F,NO
AMAZONAS,Estrato 3,5 a 6,Educación profesional completa,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,66,81,67,67,65.0,349,07/04/2003 12:00:00 AM,M,NO
AMAZONAS,Estrato 1,7 a 8,Primaria completa,Primaria incompleta,No,No,1 o 2 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,38,36,42,38,40.0,193,03/06/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,5 a 6,Primaria completa,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,61,44,50,56,42.0,260,03/23/2003 12:00:00 AM,F,NO
AMAZONAS,-,3 a 4,-,,-,No,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,40,42,43,38,42.0,204,12/23/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 2,5 a 6,Técnica o tecnológica completa,Técnica o tecnológica completa,No,Si,1 o 2 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,53,49,50,50,43.0,250,08/08/2001 12:00:00 AM,M,NO
AMAZONAS,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,3 a 5 veces por semana,Nunca o rara vez comemos eso,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,40,50,46,33,45.0,212,10/04/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 3,3 a 4,Primaria incompleta,Secundaria (Bachillerato) completa,Si,No,Todos o casi todos los días,Todos o casi todos los días,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,49,45,42,46,42.0,226,01/24/2002 12:00:00 AM,F,NO
AMAZONAS,Sin Estrato,9 o más,Ninguno,Primaria incompleta,Si,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,39,34,40,33,35.0,182,03/19/1997 12:00:00 AM,M,NO
AMAZONAS,Estrato 6,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,Si,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,51,47,39,32,39.0,210,05/29/2001 12:00:00 AM,M,NO
AMAZONAS,Estrato 2,3 a 4,Secundaria (Bachillerato) incompleta,Educación profesional completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,47,24,34,32,34.0,171,05/15/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,3 a 4,No Aplica,Primaria completa,No,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,58,51,48,47,55.0,257,11/02/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,-,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,42,25,34,26,33.0,159,08/25/1996 12:00:00 AM,F,NO
AMAZONAS,Estrato 2,7 a 8,Primaria completa,Primaria completa,No,No,Nunca o rara vez comemos eso,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,55,59,55,44,53.0,266,12/31/2000 12:00:00 AM,M,NO
AMAZONAS,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,-,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,37,23,30,33,40.0,157,03/16/2000 12:00:00 AM,M,NO
AMAZONAS,Estrato 3,3 a 4,Primaria completa,Primaria completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,33,39,46,37,30.0,190,07/11/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 2,7 a 8,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,53,40,39,30,50.0,206,10/26/2001 12:00:00 AM,F,NO
AMAZONAS,Estrato 1,9 o más,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,Nunca o rara vez comemos eso,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,40,30,33,32,30.0,167,07/12/1992 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 2,3 a 4,Primaria incompleta,Secundaria (Bachillerato) completa,No,Si,Nunca o rara vez comemos eso,3 a 5 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,38,32,33,29,54.0,173,03/17/1996 12:00:00 AM,M,NO
AMAZONAS,Estrato 3,7 a 8,Educación profesional completa,Secundaria (Bachillerato) incompleta,No,No,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,51,41,46,45,54.0,232,07/05/2001 12:00:00 AM,F,NO
AMAZONAS,Estrato 3,7 a 8,Primaria completa,Primaria incompleta,No,Si,Nunca o rara vez comemos eso,3 a 5 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,53,61,56,51,64.0,280,08/22/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,41,39,42,35,31.0,193,01/02/1996 12:00:00 AM,M,NO
AMAZONAS,Estrato 2,5 a 6,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,54,53,49,42,49.0,247,08/01/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,3 a 4,Primaria incompleta,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,52,56,56,57,55.0,276,07/14/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,40,44,35,30,39.0,187,05/28/1967 12:00:00 AM,F,NO
AMAZONAS,Sin Estrato,-,Primaria incompleta,Primaria incompleta,Si,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,37,45,47,45,34.0,214,10/15/1999 12:00:00 AM,F,NO
AMAZONAS,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,61,64,63,62,61.0,312,06/24/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Sin Estrato,5 a 6,Secundaria (Bachillerato) completa,-,Si,No,Todos o casi todos los días,1 o 2 veces por semana,-,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,39,23,30,27,35.0,151,07/03/1983 12:00:00 AM,F,NO
AMAZONAS,Estrato 1,5 a 6,No sabe,Primaria completa,No,No,Nunca o rara vez comemos eso,Todos o casi todos los días,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,31,35,43,36,45.0,185,01/17/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 2,5 a 6,Secundaria (Bachillerato) completa,Primaria completa,No,No,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,41,30,30,25,30.0,157,09/26/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 2,5 a 6,Primaria completa,Primaria completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,41,44,33,31,38.0,187,02/07/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,7 a 8,Primaria completa,Primaria incompleta,No,-,1 o 2 veces por semana,Todos o casi todos los días,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,37,38,42,47,36.0,203,09/02/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,3 a 4,Primaria completa,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,42,25,35,36,39.0,174,12/08/1988 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 2,7 a 8,Secundaria (Bachillerato) completa,Primaria completa,No,Si,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,60,49,52,50,60.0,267,08/22/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,52,45,45,40,51.0,230,03/03/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 3,3 a 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,33,35,47,42,41.0,197,02/02/2004 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Sin Estrato,7 a 8,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,40,38,38,30,39.0,183,02/07/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,5 a 6,Técnica o tecnológica completa,Técnica o tecnológica completa,No,Si,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,52,58,46,45,49.0,251,11/14/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,1 a 2,Técnica o tecnológica incompleta,Técnica o tecnológica completa,No,No,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,52,47,39,37,47.0,220,10/31/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 4,5 a 6,Postgrado,Postgrado,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,NO OFICIAL,A,ACADÉMICO,MAÑANA,72,65,69,75,68.0,350,06/02/2003 12:00:00 AM,F,NO
AMAZONAS,Sin Estrato,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,36,39,41,37,39.0,192,07/07/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Todos o casi todos los días,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,52,45,44,45,55.0,236,02/12/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 3,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,52,45,47,42,47.0,233,08/04/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,-,5 a 6,-,,-,No,,-,,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,35,25,42,36,56.0,181,08/31/1998 12:00:00 AM,M,NO
AMAZONAS,Estrato 3,1 a 2,Primaria incompleta,Ninguno,Si,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,37,26,32,24,38.0,152,11/07/1982 12:00:00 AM,M,NO
AMAZONAS,Estrato 3,5 a 6,Secundaria (Bachillerato) completa,Técnica o tecnológica incompleta,No,Si,Todos o casi todos los días,3 a 5 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,38,34,40,38,35.0,187,08/25/2002 12:00:00 AM,M,NO
AMAZONAS,Estrato 2,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,-,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,42,38,32,38,28.0,184,10/17/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,Si,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,42,32,37,38,47.0,190,12/05/1996 12:00:00 AM,F,NO
AMAZONAS,Estrato 3,3 a 4,Técnica o tecnológica completa,Técnica o tecnológica completa,No,Si,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,42,42,48,44,47.0,221,06/15/2002 12:00:00 AM,M,NO
AMAZONAS,Estrato 1,7 a 8,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,36,31,34,29,40.0,165,06/12/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,5 a 6,Educación profesional completa,Secundaria (Bachillerato) completa,No,Si,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,64,60,49,62,50.0,290,06/29/2003 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,-,5 a 6,Educación profesional completa,Secundaria (Bachillerato) completa,No,No,Nunca o rara vez comemos eso,Todos o casi todos los días,Nunca o rara vez comemos eso,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,36,31,32,29,39.0,163,12/15/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,7 a 8,No sabe,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,46,49,49,46,34.0,232,08/22/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 4,3 a 4,Secundaria (Bachillerato) completa,Primaria completa,Si,Si,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,30,34,26,31,24.0,149,12/19/1999 12:00:00 AM,F,NO
AMAZONAS,Estrato 3,5 a 6,Primaria completa,Primaria completa,Si,Si,3 a 5 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,36,34,43,38,35.0,188,01/21/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,-,Primaria completa,Ninguno,No,-,Nunca o rara vez comemos eso,1 o 2 veces por semana,-,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,42,39,47,46,40.0,216,10/06/1999 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,-,7 a 8,-,,-,No,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,57,55,52,53,39.0,265,08/29/2001 12:00:00 AM,M,NO
AMAZONAS,Estrato 2,5 a 6,Primaria incompleta,Primaria incompleta,No,No,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,51,39,33,33,38.0,195,10/31/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,9 o más,Primaria incompleta,Primaria incompleta,No,Si,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,COMPLETA,41,38,33,38,46.0,191,03/20/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 3,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,63,62,62,63,65.0,313,07/06/2001 12:00:00 AM,M,GENERACION E - EXCELENCIA DEPARTAMENTAL
AMAZONAS,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,56,49,48,44,39.0,242,06/14/2002 12:00:00 AM,M,NO
AMAZONAS,Estrato 1,5 a 6,No sabe,Primaria incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,49,35,34,37,50.0,198,10/19/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 3,7 a 8,Ninguno,No sabe,No,Si,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,52,42,58,54,58.0,260,05/17/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 2,5 a 6,Primaria completa,Primaria completa,No,Si,Todos o casi todos los días,1 o 2 veces por semana,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,45,33,42,35,37.0,193,03/29/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,5 a 6,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,37,54,53,47,49.0,239,12/11/2002 12:00:00 AM,M,NO
AMAZONAS,Sin Estrato,7 a 8,Secundaria (Bachillerato) incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,43,54,36,34,32.0,205,02/16/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,No,No,1 o 2 veces por semana,Todos o casi todos los días,Todos o casi todos los días,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,57,66,52,55,46.0,283,02/11/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 2,3 a 4,Educación profesional completa,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,58,53,48,46,64.0,261,09/18/2003 12:00:00 AM,M,NO
AMAZONAS,-,5 a 6,-,,-,No,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,44,43,30,38,34.0,192,07/06/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 4,7 a 8,Primaria completa,Primaria completa,No,No,Todos o casi todos los días,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,33,31,35,30,37.0,163,09/16/1998 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,9 o más,Secundaria (Bachillerato) completa,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,51,48,42,36,42.0,220,11/07/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 2,9 o más,Primaria incompleta,Secundaria (Bachillerato) completa,No,No,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,46,24,36,27,38.0,168,11/28/2002 12:00:00 AM,F,NO
AMAZONAS,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,TARDE,40,41,39,23,40.0,180,04/15/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 1,7 a 8,No Aplica,No Aplica,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,UNICA,40,45,36,33,37.0,192,07/09/2000 12:00:00 AM,M,NO
AMAZONAS,-,7 a 8,Ninguno,Ninguno,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,42,32,41,30,36.0,181,09/22/1999 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,39,31,40,34,40.0,182,09/22/1997 12:00:00 AM,M,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 2,7 a 8,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,Todos o casi todos los días,Todos o casi todos los días,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,53,41,42,40,43.0,220,12/11/1996 12:00:00 AM,F,NO
AMAZONAS,-,5 a 6,-,,-,No,,-,,,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,58,46,34,42,34.0,221,09/16/1982 12:00:00 AM,F,GENERACION E - GRATUIDAD
AMAZONAS,Estrato 2,1 a 2,Secundaria (Bachillerato) completa,Primaria completa,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO,COMPLETA,37,41,34,33,44.0,184,05/06/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
