ESTU_DEPTO_RESIDE,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,FAMI_TIENEINTERNET,FAMI_TIENECOMPUTADOR,FAMI_COMELECHEDERIVADOS,FAMI_COMECARNEPESCADOHUEVO,FAMI_COMECEREALFRUTOSLEGUMBRE,ESTU_DEDICACIONINTERNET,COLE_GENERO,COLE_NATURALEZA,COLE_CALENDARIO,COLE_CARACTER,COLE_JORNADA,PUNT_LECTURA_CRITICA,PUNT_MATEMATICAS,PUNT_C_NATURALES,PUNT_SOCIALES_CIUDADANAS,PUNT_INGLES,PUNT_GLOBAL,ESTU_FECHANACIMIENTO,ESTU_GENERO,ESTU_GENERACION-E
GUAINIA,Sin Estrato,3 a 4,No sabe,Primaria incompleta,No,Si,Nunca o rara vez comemos eso,Todos o casi todos los días,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,45,46,44,39,39.0,216,04/23/2002 12:00:00 AM,F,NO
GUAINIA,Sin Estrato,5 a 6,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,70,72,63,65,54.0,332,09/06/2001 12:00:00 AM,M,GENERACION E - EXCELENCIA DEPARTAMENTAL
GUAINIA,Estrato 1,5 a 6,Primaria completa,Ninguno,No,No,1 o 2 veces por semana,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,40,40,35,31,49.0,187,04/26/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 2,5 a 6,Primaria incompleta,Educación profesional incompleta,Si,Si,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,61,57,54,60,51.0,287,11/23/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,3 a 4,Primaria completa,Primaria completa,No,No,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,41,38,41,41,36.0,200,08/19/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
GUAINIA,Sin Estrato,5 a 6,Primaria completa,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,31,28,30,33,31.0,153,03/25/1999 12:00:00 AM,M,NO
GUAINIA,Estrato 2,9 o más,Primaria incompleta,Técnica o tecnológica incompleta,No,No,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,36,28,27,28,35.0,151,12/07/1991 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,9 o más,Educación profesional completa,Primaria completa,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,62,61,62,63,40.0,302,04/10/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Sin Estrato,7 a 8,Primaria completa,Ninguno,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,40,54,46,38,37.0,220,10/13/1997 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 3,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,Si,1 o 2 veces por semana,3 a 5 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,57,76,73,65,62.0,337,05/24/2003 12:00:00 AM,M,NO
GUAINIA,Estrato 1,7 a 8,Ninguno,Ninguno,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,52,43,46,42,53.0,232,02/06/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,7 a 8,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,No,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,48,58,50,39,37.0,239,01/17/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
GUAINIA,Estrato 4,3 a 4,Primaria completa,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Todos o casi todos los días,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,46,38,40,36,29.0,196,01/18/1997 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 2,-,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,-,Nunca o rara vez comemos eso,3 a 5 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,54,53,45,39,52.0,240,05/20/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Sin Estrato,3 a 4,Educación profesional completa,Técnica o tecnológica completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,31,25,33,29,45.0,153,05/02/1999 12:00:00 AM,M,NO
GUAINIA,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,3 a 5 veces por semana,Todos o casi todos los días,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,34,23,29,33,39.0,152,02/11/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 2,5 a 6,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,-,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,56,57,57,53,55.0,278,11/27/2001 12:00:00 AM,F,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,3 a 4,Primaria completa,Primaria completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,38,50,45,51,43.0,229,09/10/1998 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Sin Estrato,-,Primaria incompleta,Ninguno,No,Si,Todos o casi todos los días,Todos o casi todos los días,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,41,35,41,32,48.0,190,06/06/1998 12:00:00 AM,M,NO
GUAINIA,Estrato 2,3 a 4,Educación profesional completa,Secundaria (Bachillerato) incompleta,Si,Si,Nunca o rara vez comemos eso,Todos o casi todos los días,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,63,73,64,65,64.0,330,01/22/2000 12:00:00 AM,M,GENERACION E - EXCELENCIA DEPARTAMENTAL
GUAINIA,Sin Estrato,5 a 6,Ninguno,Ninguno,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,44,36,42,29,33.0,187,04/12/2001 12:00:00 AM,F,NO
GUAINIA,Sin Estrato,3 a 4,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) incompleta,No,No,Todos o casi todos los días,1 o 2 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,30,36,30,27,32.0,154,11/30/1995 12:00:00 AM,M,NO
GUAINIA,Sin Estrato,3 a 4,Educación profesional completa,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,61,45,43,39,47.0,235,08/09/2001 12:00:00 AM,F,NO
GUAINIA,Sin Estrato,7 a 8,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,42,45,39,32,39.0,197,02/11/1985 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 2,7 a 8,Ninguno,Secundaria (Bachillerato) incompleta,Si,No,3 a 5 veces por semana,1 o 2 veces por semana,Todos o casi todos los días,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,38,37,32,35,46.0,182,06/02/1998 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,1 a 2,Secundaria (Bachillerato) completa,Primaria completa,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,50,42,36,32,42.0,201,09/25/1990 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 3,3 a 4,Educación profesional completa,Educación profesional completa,Si,Si,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,60,58,52,61,72.0,294,01/20/2004 12:00:00 AM,F,NO
GUAINIA,Estrato 1,1 a 2,No Aplica,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,54,54,41,41,54.0,240,02/11/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
GUAINIA,Estrato 4,5 a 6,Primaria incompleta,Ninguno,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,34,40,36,30,39.0,177,02/26/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Sin Estrato,5 a 6,Primaria incompleta,Primaria incompleta,No,No,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,39,41,32,32,40.0,182,04/17/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 2,5 a 6,Secundaria (Bachillerato) incompleta,Primaria incompleta,Si,No,Nunca o rara vez comemos eso,Todos o casi todos los días,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,54,46,42,36,50.0,225,01/03/2001 12:00:00 AM,M,NO
GUAINIA,Sin Estrato,9 o más,Ninguno,Ninguno,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,35,41,38,24,34.0,172,01/04/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,70,72,72,71,68.0,355,09/02/2003 12:00:00 AM,F,GENERACION E - EXCELENCIA DEPARTAMENTAL
GUAINIA,Estrato 2,3 a 4,Educación profesional completa,Primaria incompleta,No,Si,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,31,43,39,38,28.0,185,07/29/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 2,7 a 8,Primaria incompleta,Primaria completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,61,55,59,59,59.0,293,10/10/2001 12:00:00 AM,F,NO
GUAINIA,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,39,46,54,49,49.0,236,12/25/2002 12:00:00 AM,M,NO
GUAINIA,Estrato 2,5 a 6,Primaria incompleta,Secundaria (Bachillerato) incompleta,No,Si,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,55,39,40,37,42.0,213,05/01/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Sin Estrato,3 a 4,Primaria incompleta,Primaria completa,No,No,Nunca o rara vez comemos eso,3 a 5 veces por semana,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,30,45,40,22,32.0,170,07/23/1998 12:00:00 AM,M,NO
GUAINIA,Estrato 2,7 a 8,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,No,No,Nunca o rara vez comemos eso,3 a 5 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,47,47,58,49,39.0,247,07/10/2002 12:00:00 AM,F,NO
GUAINIA,Estrato 1,3 a 4,Ninguno,Ninguno,No,No,1 o 2 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,39,52,44,29,37.0,203,06/02/1998 12:00:00 AM,F,NO
GUAINIA,Estrato 1,5 a 6,Ninguno,Ninguno,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,61,57,59,61,49.0,293,11/04/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,No sabe,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,SABATINA,30,41,35,22,35.0,161,05/17/1998 12:00:00 AM,M,NO
GUAINIA,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Técnica o tecnológica completa,Si,No,1 o 2 veces por semana,-,,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,62,61,57,59,55.0,297,03/15/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Sin Estrato,5 a 6,Ninguno,Secundaria (Bachillerato) incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,1 o 2 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,31,34,37,29,36.0,165,05/08/1995 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Sin Estrato,9 o más,Primaria incompleta,Primaria incompleta,No,No,Todos o casi todos los días,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,30,47,32,34,30.0,177,02/12/1992 12:00:00 AM,M,NO
GUAINIA,Sin Estrato,7 a 8,Secundaria (Bachillerato) completa,Secundaria (Bachillerato) completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,40,39,41,25,34.0,180,10/13/1999 12:00:00 AM,M,NO
GUAINIA,Estrato 1,5 a 6,Ninguno,Primaria completa,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Todos o casi todos los días,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,51,51,49,44,45.0,242,03/19/2002 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Sin Estrato,5 a 6,Ninguno,Ninguno,Si,Si,Todos o casi todos los días,Todos o casi todos los días,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,66,66,69,58,52.0,319,11/15/2001 12:00:00 AM,M,GENERACION E - EXCELENCIA DEPARTAMENTAL
GUAINIA,Estrato 2,5 a 6,Ninguno,Primaria incompleta,No,No,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,NOCHE,44,34,40,36,40.0,193,12/05/1995 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,5 a 6,Primaria completa,Primaria completa,Si,No,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,NO OFICIAL,A,ACADÉMICO,SABATINA,47,49,35,30,24.0,195,09/26/1995 12:00:00 AM,M,NO
GUAINIA,Estrato 1,5 a 6,Primaria completa,Primaria incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,52,47,49,47,40.0,240,03/25/2001 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 5,7 a 8,Secundaria (Bachillerato) completa,Primaria completa,Si,No,3 a 5 veces por semana,Nunca o rara vez comemos eso,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,31,33,35,29,44.0,165,01/25/1998 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 4,7 a 8,Primaria completa,Primaria incompleta,Si,No,1 o 2 veces por semana,1 o 2 veces por semana,Todos o casi todos los días,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,34,52,37,31,35.0,191,11/22/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Primaria incompleta,No,Si,Nunca o rara vez comemos eso,Todos o casi todos los días,Todos o casi todos los días,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,46,40,41,33,38.0,199,11/10/2001 12:00:00 AM,F,NO
GUAINIA,Estrato 2,5 a 6,No sabe,No sabe,No,Si,1 o 2 veces por semana,1 o 2 veces por semana,Nunca o rara vez comemos eso,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,53,53,55,43,50.0,255,03/27/2002 12:00:00 AM,M,NO
GUAINIA,Estrato 1,1 a 2,Ninguno,No sabe,No,No,1 o 2 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,57,52,55,45,47.0,259,08/18/1998 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 2,5 a 6,Educación profesional completa,Educación profesional completa,No,No,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,49,77,70,58,69.0,320,11/24/2002 12:00:00 AM,M,GENERACION E - EXCELENCIA DEPARTAMENTAL
GUAINIA,Estrato 1,3 a 4,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,No,No,1 o 2 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,56,60,48,43,54.0,260,06/08/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,9 o más,Primaria completa,Ninguno,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Todos o casi todos los días,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,37,29,36,34,41.0,173,08/24/1990 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Sin Estrato,3 a 4,Primaria completa,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,1 o 2 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,39,35,37,38,36.0,186,01/02/1992 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 2,7 a 8,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,34,47,36,33,30.0,185,11/22/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Sin Estrato,9 o más,Ninguno,Ninguno,No,No,1 o 2 veces por semana,3 a 5 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,33,30,29,32,36.0,157,11/25/1997 12:00:00 AM,M,NO
GUAINIA,Sin Estrato,5 a 6,Secundaria (Bachillerato) incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,1 o 2 veces por semana,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,34,38,44,36,31.0,187,11/30/1997 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Sin Estrato,7 a 8,Técnica o tecnológica completa,Educación profesional completa,No,No,3 a 5 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,41,35,28,24,25.0,157,04/30/1998 12:00:00 AM,M,NO
GUAINIA,-,7 a 8,Secundaria (Bachillerato) incompleta,Primaria incompleta,No,No,3 a 5 veces por semana,1 o 2 veces por semana,3 a 5 veces por semana,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,36,30,39,29,34.0,168,01/27/1999 12:00:00 AM,M,NO
GUAINIA,Estrato 3,3 a 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) completa,Si,Si,3 a 5 veces por semana,Todos o casi todos los días,3 a 5 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,48,49,49,38,48.0,231,01/09/2003 12:00:00 AM,M,NO
GUAINIA,Estrato 1,3 a 4,Primaria incompleta,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,48,51,36,41,31.0,215,05/05/2003 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,-,,,-,,,-,,-,,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,69,68,59,62,67.0,323,09/09/2000 12:00:00 AM,M,GENERACION E - EXCELENCIA DEPARTAMENTAL
GUAINIA,Sin Estrato,7 a 8,Técnica o tecnológica completa,Técnica o tecnológica completa,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,36,36,46,38,49.0,199,07/27/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Sin Estrato,3 a 4,Secundaria (Bachillerato) completa,Primaria incompleta,No,No,3 a 5 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,30,54,33,34,52.0,194,01/23/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Sin Estrato,5 a 6,Primaria completa,Primaria completa,No,No,3 a 5 veces por semana,1 o 2 veces por semana,1 o 2 veces por semana,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,40,48,50,34,52.0,218,10/15/2000 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,7 a 8,Secundaria (Bachillerato) completa,Técnica o tecnológica completa,No,No,Todos o casi todos los días,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,60,61,56,50,50.0,281,05/06/2003 12:00:00 AM,F,NO
GUAINIA,Sin Estrato,9 o más,Primaria completa,Primaria completa,No,No,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,Nunca o rara vez comemos eso,No Navega Internet,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,31,30,40,32,48.0,172,07/10/1999 12:00:00 AM,M,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,5 a 6,Primaria incompleta,Primaria incompleta,No,Si,1 o 2 veces por semana,Todos o casi todos los días,Nunca o rara vez comemos eso,Más de 3 horas,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,50,41,49,49,49.0,237,06/13/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
GUAINIA,Estrato 4,5 a 6,Primaria incompleta,Primaria incompleta,No,No,1 o 2 veces por semana,3 a 5 veces por semana,3 a 5 veces por semana,Entre 30 y 60 minutos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,56,49,43,43,54.0,241,04/12/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,3 a 4,Primaria completa,Primaria incompleta,No,No,Nunca o rara vez comemos eso,Todos o casi todos los días,Nunca o rara vez comemos eso,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,41,34,47,32,41.0,193,02/11/2000 12:00:00 AM,F,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,5 a 6,Educación profesional completa,Educación profesional completa,No,Si,3 a 5 veces por semana,Todos o casi todos los días,1 o 2 veces por semana,Entre 1 y 3 horas,MIXTO,OFICIAL,A,ACADÉMICO,MAÑANA,63,44,51,53,57.0,265,04/14/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,3 a 4,Secundaria (Bachillerato) incompleta,Secundaria (Bachillerato) incompleta,No,Si,Nunca o rara vez comemos eso,1 o 2 veces por semana,1 o 2 veces por semana,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,45,40,42,38,55.0,212,02/25/2002 12:00:00 AM,F,GENERACION E - GRATUIDAD
GUAINIA,Estrato 1,5 a 6,Secundaria (Bachillerato) incompleta,Educación profesional completa,No,-,3 a 5 veces por semana,3 a 5 veces por semana,Todos o casi todos los días,30 minutos o menos,MIXTO,OFICIAL,A,TÉCNICO/ACADÉMICO,MAÑANA,44,35,42,38,52.0,203,12/01/2000 12:00:00 AM,M,NO
